Year,Atoll,Island,Treatment,Transect,Structure,Coral_cover,Area,Family,Species,Length,Abundance
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Monacanthidae,Cantherhines_pardalis,12,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Cetoscarus_bicolor,62,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Chaetodontidae,Chaetodon_kleinii,11,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Chlorurus_capistratoides,16,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Chlorurus_capistratoides,16,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Chlorurus_capistratoides,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Chlorurus_enneacanthus,23,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Chlorurus_enneacanthus,24,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Ctenochaetus_striatus,14,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Labridae,Hemigymnus_fasciatus,15,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Kyphosidae,Kyphosus_cinerascens,26,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Kyphosidae,Kyphosus_cinerascens,27,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Kyphosidae,Kyphosus_cinerascens,28,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Lutjanidae,Lutjanus_bohar,40,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Lutjanidae,Lutjanus_gibbus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Naso_brachycentron,39,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Acanthuridae,Naso_lituratus,27,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Mullidae,Parupeneus_cyclostomus,27,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Mullidae,Parupeneus_trifasciatus,14,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Mullidae,Parupeneus_trifasciatus,14,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_frenatus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,17,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,24,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_rubroviolaceus,25,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Scaridae,Scarus_tricolor,32,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Labridae,Stethojulis_albovittata,10,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Labridae,Stethojulis_albovittata,11,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Zanclidae,Zanclus_cornutus,13,66.7
2015,Great_Chagos_Bank,Nelson_Island,No_rats,4,2,12,150,Zanclidae,Zanclus_cornutus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Acanthurus_nigrofuscus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Acanthurus_nigrofuscus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Acanthurus_triostegus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Acanthurus_triostegus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Acanthurus_triostegus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Monacanthidae,Cantherhines_pardalis,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Carangidae,Caranx_melampygus,55,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Chaetodontidae,Chaetodon_kleinii,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Labridae,Cheilinus_trilobatus,17,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Scaridae,Chlorurus_capistratoides,15,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Scaridae,Chlorurus_capistratoides,15,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Scaridae,Chlorurus_capistratoides,15,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Labridae,Gomphosus_caeruleus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Labridae,Gomphosus_caeruleus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Labridae,Gomphosus_caeruleus,17,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Labridae,Halichoeres_hortulanus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Labridae,Hemigymnus_fasciatus,17,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Acanthuridae,Naso_lituratus,17,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,9,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,9,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,9,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,9,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Scaridae,Scarus_niger,22,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Scaridae,Scarus_tricolor,27,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Stegastes_lividus,11,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Stegastes_lividus,11,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,60,Pomacentridae,Stegastes_lividus,11,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Labridae,Thalassoma_hebraicum,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Labridae,Thalassoma_hebraicum,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,1,2,11.67,150,Labridae,Thalassoma_hebraicum,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Acanthurus_leucosternon,11,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Acanthurus_nigrofuscus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Acanthurus_nigrofuscus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Lutjanidae,Aprion_virescens,52,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Monacanthidae,Cantherhines_pardalis,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Pomacanthidae,Centropyge_multispinis,10,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Ctenochaetus_truncatus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Labridae,Gomphosus_caeruleus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Labridae,Gomphosus_caeruleus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Labridae,Gomphosus_caeruleus,15,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Labridae,Halichoeres_hortulanus,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Acanthuridae,Naso_brachycentron,48,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Monacanthidae,Oxymonacanthus_longirostris,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Monacanthidae,Oxymonacanthus_longirostris,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Scaridae,Scarus_frenatus,15,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Labridae,Thalassoma_hebraicum,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Labridae,Thalassoma_hebraicum,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Labridae,Thalassoma_hebraicum,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,2,2,18.67,150,Labridae,Thalassoma_hebraicum,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Acanthuridae,Acanthurus_nigrofuscus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Acanthuridae,Acanthurus_nigrofuscus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Acanthuridae,Acanthurus_nigrofuscus,13,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Scaridae,Calotomus_carolinus,22,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Monacanthidae,Cantherhines_pardalis,10,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Scaridae,Chlorurus_capistratoides,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Scaridae,Chlorurus_capistratoides,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Scaridae,Chlorurus_capistratoides,14,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,150,Scaridae,Chlorurus_capistratoides,15,66.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
2015,Great_Chagos_Bank,South_Brother,No_rats,3,2,13,60,Pomacentridae,Chrysiptera_brownriggii,8,166.7
